mh1,mh2,sample
220.991185,2515.12127,"[1.100567612920642, 0.503971713429606, -2.132726011463041, 1.3887869578737924, -0.8372646497111313, -2.6576811379752927, 3.7426522944209673, 1.6471689571882306, 3.427007243644198, -3.279863263526451, -3.198080151247405]"
220.991185,2515.12127,"[3.773140933376327, -3.5967200966921062, 0.08881929831052204, -3.805431281427542, -0.5889359967709273, 2.4206715104298198, -2.9021522002934557, -0.45768368130943227, -0.19952359228820526, -2.437400445508315, 3.6181592155429207]"
220.991185,2515.12127,"[2.7528343648717515, -2.2477714056949427, -3.803851508557152, 0.09516875937622249, -1.7955577421889837, -3.4163619197468194, -1.114748972158372, 2.521153744091147, -3.1778450456342684, -0.16290977878424062, 3.8427235247622527]"
220.991185,2515.12127,"[0.028359340998099114, 0.2546689835026834, -2.8666014569005043, -1.8241568139903208, 3.526203697092968, 2.152067580202207, -3.320681751894867, 0.8241086375919382, -3.688433230145148, -2.9069277609035122, -3.787054393817926]"
220.991185,2515.12127,"[2.4175707149142287, 0.5668758443592239, 0.9514620940010774, 0.6292776163094063, -2.235394266436142, -1.9083340808360933, -0.2503336389223705, -0.9900090673267385, 3.0870144687839947, 1.3767746362102482, -2.3193434368641617]"
220.991185,2515.12127,"[-2.941592247321741, 1.6992354515934736, 2.7487773208216852, 2.3835232094215515, 1.6587351851917536, -2.9753744457195985, -3.7853732702457554, -1.5084415251436312, -2.208385446517023, 0.6269283640235406, -1.662220972298047]"
220.991185,2515.12127,"[-0.10846024278417499, 2.8842133501837086, 0.3943098088750192, 0.2305717535661902, -3.6697296565186583, -2.1148128725051025, 0.8647698971874949, -1.1036604446377591, -2.3563607065619454, -0.17681348801604457, 2.510125934104267]"
220.991185,2515.12127,"[0.5991777567370384, -1.374418700574303, 0.2587430402323845, -1.7859227769679507, -2.2723590827102784, 2.898910536864835, 2.427154019341242, 3.5672087590389436, -3.87860142155185, 2.103925419893309, -3.5043276227609033]"
220.991185,2515.12127,"[-2.4751938036258636, -3.6629312619050447, 3.35602965175665, -3.39410609418505, -0.014734407205115652, 3.7943414557679596, 1.8726064017400157, -3.7719054409999693, -0.6349969016996431, 1.4075794543833542, -3.039289152869946]"
220.991185,2515.12127,"[-3.833854358005122, 1.348130492243249, -0.8952588914990285, -3.3765216910072606, -2.7058547094033996, -0.21540444558620564, 0.5483439414917521, 1.0299385575214606, 1.9335255816300156, -0.7185225375254474, -2.098008761882225]"
220.991185,2515.12127,"[-3.864285248553122, 1.5832697192021001, -0.9546365101926453, 2.5517613585017607, 1.0446582886571543, -2.8944820775110385, 2.476123512909428, -3.9835109003945677, -0.9402457299349347, -2.8145113602409486, -1.5753908937605603]"
220.991185,2515.12127,"[2.069892903963395, 2.5427217942039215, 2.423212203209781, -2.9278585050201027, -0.35648282804982134, -2.7617198372942147, -0.8306755361622153, -0.5720347560830401, 3.038291784253791, 2.5680349714174557, -0.36172973361345395]"
220.991185,2515.12127,"[-0.19074323632399892, 2.704042051556746, 2.6268722913341502, -3.746926764695595, 2.157120036892607, -1.715687183259492, 0.9533152419606665, 0.14296216543487983, -1.6913831205313095, 1.5387299924333622, -2.492270802579797]"
94.3731748,2986.62159,"[2.388853853053946, -2.505365502690567, 3.328352780096112, -0.8275223697422938, 2.8993068528635515, 2.5995187584850754, -1.645892983610393, -3.470184125123037, 0.18340626464143206, -3.6189911179920804, -0.715817854414877]"
94.3731748,2986.62159,"[-2.206228351943915, 3.778706732346989, -1.4492990174322555, 1.1011561480620182, -2.7394918992462634, -3.168611643726143, 1.2575675647263314, 0.7034740582707988, 1.7030953905410584, 3.324923879946784, 1.7984185736605047]"
94.3731748,2986.62159,"[0.29080125027659065, -0.4875555322617693, 0.41451899937771763, -0.8288715888554696, -0.6504527045554864, 3.8870258372271396, -1.699892796897803, 1.104037095818021, -2.694099511365515, -1.7610537327209368, -1.3690369159546885]"
94.3731748,2986.62159,"[0.7840706836004872, 2.884371515140127, 0.9144810723234444, -1.6245477238671953, 3.5361981783924676, 3.4436201436647806, -1.849326482726731, -0.27800555087834145, -3.5457576592592295, -2.509967453404382, -3.0523203160838417]"
94.3731748,2986.62159,"[-3.359940771979847, 3.577130693633239, 3.8318681376177803, -1.7422616142226568, 1.8051971808296088, 3.324891220040306, 2.406441691940717, -3.430246641589325, -0.09003080496293325, 0.04777825131759528, 0.6993112363385903]"
94.3731748,2986.62159,"[0.04928073934785715, 0.1663861896342107, -2.851486138201401, 3.2536665384899743, -1.0377133943493781, -0.4771020582355616, -1.579199172390255, -3.3095903242932136, 2.8283581896421355, -3.631095459290507, 0.9482307788080657]"
94.3731748,2986.62159,"[3.0575547678372406, -2.4092829805165348, -2.0943512655987195, 2.8226464944509004, 2.685509495353995, -0.06561403857104686, -2.121028049951682, 0.41530288521792436, 2.7602438083101095, 0.582521981956786, -3.5026613914750904]"
94.3731748,2986.62159,"[1.8882878522363091, -1.6576464130909372, 1.0122022452111112, -0.16241532744993048, 0.27749088576799785, -3.7971627429657264, 0.395888373951629, -2.480595292778208, 3.215447313047508, 1.4670705575502074, 2.657414640131135]"
94.3731748,2986.62159,"[0.07515361611185778, -0.3151447549626738, 3.8086486816613405, -1.6476077396648954, -2.244571972305061, 3.348498806678575, -0.5279470029888174, -3.137415640983529, 1.436831994315237, 3.752911696322948, -0.8081244840854698]"
94.3731748,2986.62159,"[3.7690489992322753, -3.8478704449437204, -0.4709631500167575, 3.5183175655156775, -2.0804314395359915, 3.516457652257685, 1.8510626391958542, 3.333140827952339, -0.8435112630843795, 0.5434136179399793, -1.4014788596724035]"
94.3731748,2986.62159,"[1.252744902003701, -1.9665892179707534, -3.862520824825312, -1.9164922303078464, 2.7570023742426386, -1.0105667579505955, 0.9480298944774104, 3.959936891051802, 3.8327251354561316, -2.6668447565352267, -1.787993072285813]"
94.3731748,2986.62159,"[-0.24779261114610662, 2.872750469752871, -3.8719076593285537, -0.23914355805427956, 0.8525201088307393, 0.39325877539959464, -3.3603748574848833, -2.418185550491211, -2.7978483181288842, -1.3801050861810733, -1.4248072406924512]"
94.3731748,2986.62159,"[3.816176819671538, -0.48063868535982834, 0.13766639953029802, 1.4071858681672893, 0.45386831793246696, 1.680737681042288, 3.1812995363764376, -2.890398207520991, -2.07447813954814, 0.0917222444163146, -2.042629708967276]"
94.3731748,2986.62159,"[0.33711051657625646, 2.1536600564508364, 3.5041063671193626, 2.067872099627598, 3.926117838992873, -2.5415367859214433, -0.28232131936397487, -2.4873704832543746, 1.163264327259835, -0.8229513839400768, 1.8079100403293893]"
94.3731748,2986.62159,"[-2.1749451729926017, 0.8396231028171215, 2.360538440541551, 0.324841452750082, 1.8307102301573908, 1.5794962984497198, 0.2940255905544431, 0.7899044137148215, 0.7052733726117726, -3.3161325086678373, 1.400553625130085]"
94.3731748,2986.62159,"[3.9584013479454168, 0.2582967762892494, 1.676031230930814, -2.438564083309699, 1.9053240473658652, -3.223216797652128, -1.5590102491263007, 0.07591624038204525, 3.598344258113145, 3.5044895968616423, -0.7957196275676672]"
94.3731748,2986.62159,"[-3.6924532393852445, -0.894695152312317, 1.6635513480776316, -3.792558599447813, 1.7749659659384598, 1.5800215612275963, 1.432788593462293, -3.9077098277583158, 1.305306516191174, 2.8411792798523168, 3.0588667759258845]"
94.3731748,2986.62159,"[-0.7124102248336355, -2.2073513920652585, -1.5979348365293742, 1.5828724395736558, -0.19857162508657655, 3.9966006694836187, -3.7083132869264963, -2.3937835984050526, 2.199398253519215, -0.7460974728182759, -0.14550368949351178]"
94.3731748,2986.62159,"[-3.1810519802101833, 1.8377204745548497, -2.1435324512484, 2.6029182342379658, 2.919245556301754, -3.407419959460716, 1.4517432465403575, 2.817174094141328, 2.8458444536160696, -3.354724788040129, -2.483474521296322]"
94.3731748,2986.62159,"[1.5078057215427263, 3.405677490624746, 1.593850534674786, 0.36155216705927007, -0.7639501598477745, 1.876185798976982, -3.819329055555283, 1.5150921162430127, 1.7001691994218655, -0.37822951616361067, -2.976015168639435]"
94.3731748,2986.62159,"[1.317365981481725, 3.1754993441119845, -0.7259334842213025, -3.7177805893397435, 3.4768070052483733, 2.4093342071708364, 1.4520421034308146, -1.6409842704290556, -0.7570042223988995, -1.4656447564513773, 3.7858725137782763]"
94.3731748,2986.62159,"[3.550046479474992, 2.5699946950314176, 0.5077894387051423, 1.5454894626265947, 0.11789588193481482, 0.7864220928535506, -3.7489615346430796, -3.7686396049051805, 0.6181796055772217, -0.2708761379705429, 1.8246696065143375]"
94.3731748,2986.62159,"[0.5381582988825988, 0.3205601603555017, -2.908280325398784, 1.4429963621815922, 3.0053020392506395, -2.633348373422713, -2.0877422582370473, 2.8087884402051424, -1.2359024573162243, -1.6518174679001998, -2.1747834765914895]"
94.3731748,2986.62159,"[0.34823089752566627, -3.4002766980562766, 0.2562394972812214, -1.1442918048953645, -1.5499166770881931, -2.4699710041639698, -3.460498254384926, 0.23731198038634638, 0.17707315637580123, 0.5513177649645735, 0.9225019817089928]"
94.3731748,2986.62159,"[-3.4288762111922155, -3.0011234767084014, -2.8486407904975772, 1.213102038300284, 1.3009212417847351, 1.3777333913791407, 1.9164487026244137, -2.289873014601044, -2.864086053552084, -3.5787073869556902, 2.167424065364779]"
94.3731748,2986.62159,"[-1.1253397456266239, -0.42848759164959027, 1.926462208800964, 2.291934510556108, 3.504810382654271, -0.5615532619076253, -1.0373860778216066, 3.533919933303782, 3.4882011260161923, 0.21341483841514464, 0.058857961412822846]"
94.3731748,2986.62159,"[3.383213138456811, -0.917527860189649, -2.1755340419579534, 1.1769031314240994, -3.686821728065854, -1.7203116654927566, -3.1958371692711802, -1.7037895456365373, -3.776567625816572, 1.1754377946979462, 3.5666319297812006]"
94.3731748,2986.62159,"[1.6025685283487308, 0.8005130765205184, 1.5734049462049455, 2.5093342897666844, -3.0724134914768877, 3.7984500340540652, 0.5068681615993231, -3.483076430039013, -2.0289901905615544, 0.930788494563835, 3.864110723404683]"
94.3731748,2986.62159,"[-0.5568207283154081, -1.2973109611405818, -2.5006014482224836, 2.5580236520014488, -1.8840848683680154, -1.1938996129661632, 1.8408763455478612, -1.9984074789016324, -1.5436602812291351, 1.0514594412652603, 0.0015290462384554004]"
94.3731748,2986.62159,"[3.353058969329626, 1.598684934264659, 3.9787576306408194, 1.6991840184307598, -2.357641291954706, 2.9667302390353036, 1.2417553657203664, -3.110126568373879, 3.8788196240724346, 2.637687358465736, 3.0809783385426472]"
94.3731748,2986.62159,"[0.46477978400235287, -2.422531633957658, -2.680553967311142, -1.5157401712359784, -1.6245506753427978, 3.85812893504309, 2.4708056346866965, 2.2964863570531557, 2.5229171186915753, 1.0158786068651988, -0.2797229295244943]"
94.3731748,2986.62159,"[-1.3802121302862211, -2.7164259840213836, -2.9824557723189393, -1.3068935617231014, -2.10530550813269, 3.211568204604771, -0.1393066618302674, -1.3034412208381623, -2.2604461315933726, 3.6586718784315124, -0.9765035052575515]"
94.3731748,2986.62159,"[0.6906236382586686, 1.0737063376740466, 3.432934879889747, -2.299495002003039, -1.5296189518249061, -0.3151736734387036, -2.915838986272596, 2.9022806726219192, -3.3795059844263617, -0.9440616953367655, 3.358255890451332]"
94.3731748,2986.62159,"[0.18093632855802433, -1.4487422919044821, -2.465757590789015, -1.5690996716064598, -3.233310728774745, 0.8722668070086277, -1.3260142780093886, 0.5213572478211184, 2.9241354613568324, -3.9463134902970056, 1.275631267930657]"
94.3731748,2986.62159,"[0.33340999168272223, 1.0564659849828093, -2.1872395360920605, -2.4847043489720892, 0.7626258072943601, -1.2455648379024842, -1.2014741788753414, 3.616024511531487, -2.766776151516228, -1.4014072422189132, -1.22270662446265]"
94.3731748,2986.62159,"[3.9007896143896996, -0.5836053484757828, -3.8952790322389754, -0.9144402139274819, 1.7393407441187962, 0.3915057235963566, 3.5621622430855, -2.9344599576689356, -0.42556070197717766, -3.159175413595725, 2.9195026078081856]"
94.3731748,2986.62159,"[3.089503089039507, -3.049734634466163, -1.2932219793750726, -0.9288346481919945, -2.563008800979876, 3.904864440622493, -2.4817360274962237, 1.1533061193994785, -0.9731424940879014, -1.6122045397118612, -1.1339536081082588]"
94.3731748,2986.62159,"[2.693146972207594, -2.656932813944908, -3.8390819934017717, 1.006587351364841, 1.6494939482356914, -1.6457331400257518, -3.1893241085630937, 3.731251515273767, -0.871517383637479, 3.279127430930153, 1.5968155790553604]"
94.3731748,2986.62159,"[0.9208506894285362, 1.0140379760761862, 1.6856227937906736, 2.449070177564214, 3.904261595937805, -0.7983165681049078, 3.4649102730232952, 0.6174048433074137, -2.8205891306632527, 2.573165629588602, 1.7594057529641152]"
94.3731748,2986.62159,"[-3.940324426797801, -0.7468646934671579, -2.4867212354298047, 2.4308573868684427, 3.4812437994526464, 2.26521205395722, -0.42653738161374655, 2.885785153715033, -2.191157663057619, 1.6712254336337082, -3.1177879602485694]"
94.3731748,2986.62159,"[0.4747213518457736, 0.9095627657991416, -3.9488292170330617, -0.6323458425855977, -1.426631882449911, 1.7849420404255856, 2.7828693034804166, -1.7508556947484681, 2.6752850188976716, 0.4622993711553711, 3.690704798398217]"
94.3731748,2986.62159,"[2.576499776825493, 2.7869347243266445, 3.061408926583759, -3.4971617819112106, -3.219979783323648, 1.2605613571941783, -2.847746010214834, 3.147173900089972, 2.5494199140467497, -1.4448917195465123, -0.48741102372757705]"
94.3731748,2986.62159,"[0.7081253449874128, -2.2248432751786975, -3.7457322302537195, -0.405542892312698, -2.6947708111760447, -2.8819981888073283, 1.1952162529030197, -0.7171683048230939, 1.6456888168295682, 0.9246592196642576, -2.6143686130065564]"
94.3731748,2986.62159,"[3.095969992582404, 2.266524845613885, -2.693312128971784, -2.2439094256963115, 2.719902238288893, -3.3155477970047897, -0.823100869022082, 3.9599010852309284, 1.2700681128399944, 2.3871725603208054, -2.4994087358476964]"
94.3731748,2986.62159,"[3.2538037513602207, 2.005528317948996, -3.4507149859992268, 1.9444123359525305, -0.4965889533178025, 1.5985630257012957, 2.384634617846624, 2.6716843073803753, -3.487074333090362, 1.131068187414832, -3.309450485044481]"
94.3731748,2986.62159,"[2.0252640330819256, -0.059923800708954644, 1.5608447701938442, 3.2599202720958633, -1.6264520075526372, 2.493492461200624, -1.8629947916737821, 1.672773344247946, -0.781278730120694, 0.576659076099717, -3.0469266747936246]"
94.3731748,2986.62159,"[-0.7538531763946681, -3.52245687149936, -2.045866026933865, 2.2030652245943756, 3.633617128207976, -0.12207413645420573, 3.7298325256097806, -2.7168392599232343, -0.06797879108335536, -1.3352503749268783, -2.7992283290212887]"
94.3731748,2986.62159,"[1.3121763096826964, 3.3576848881498558, 1.6220692745901681, 2.2354353603366954, -3.3866194256651996, 2.5750650756560054, -2.951453648790169, -3.8661614640651045, 0.6105330939893516, 2.526346017051349, 0.4055716525622568]"
94.3731748,2986.62159,"[-1.5988513619698654, -2.9194976075523966, -3.483625550552749, 1.8139195835970705, -2.667236888042063, 2.335037439785494, 1.548698454205172, 3.160794732103498, -1.142556907859233, 2.4443116639049185, 1.320459346102635]"
94.3731748,2986.62159,"[0.9634346746025422, 3.0514306825452113, 0.4454009047260481, -0.8425362400955567, -1.9611353752276806, 1.8193853245370164, -3.996069880011376, -2.669170903164555, 2.979394705742876, 1.9132988027611795, -2.7449371135523988]"
94.3731748,2986.62159,"[-2.311907466074638, -0.42181286507258875, 3.0183999117903086, 1.9879561232366436, 2.6196242852151537, -3.5653084230222154, -3.6830437290936837, 1.4643422867173372, -2.3886166699123557, -1.0361823452939243, 2.292880388181292]"
94.3731748,2986.62159,"[-3.7727814550492527, -3.3389742875327704, -0.4840837822798054, -0.027128438895141826, -2.5451886981917715, -2.109876794171357, -0.7840899879413916, -3.211747197910367, -2.8632403663878927, -3.446341220497679, -3.3737877440869397]"
94.3731748,2986.62159,"[0.3816496042141244, 1.794066658602623, -3.823821607446738, -1.0400281987130073, -1.2053915830251354, 2.0003224092977483, 1.1373413007686715, 3.9885884086066365, -2.0823658134866303, -3.5701047066465392, 1.8031671246108925]"
94.3731748,2986.62159,"[-1.3971073458591503, -2.298204867799549, 2.1862559734709084, 3.263302566358157, -1.9369713257285657, -0.038477350970230084, 0.07419382977195532, 1.633126347041939, 1.682985555241272, -3.2952341694283307, 0.8835853629862758]"
